filename,width,height,class,xmin,ymin,xmax,ymax
---------0751_jpg.rf.3f6d3ce029ae50bbeb7bc330269ea760.jpg,416,416,shoulder press machine,113,102,350,416
google_0185_jpg.rf.406df0192fabb188064cab4a6328b46d.jpg,416,416,chest fly machine,50,0,368,410
google_0130_jpg.rf.408a2746de7109830b5ea459683259be.jpg,416,416,reg curl machine,59,62,353,356
naver_0306_png.rf.40b55ca8467c53957688fe82501b1b35.jpg,416,416,leg extension,0,115,352,376
naver_0373c_jpg.rf.409b3fbdbcc72ae88a1178462905475c.jpg,416,416,chest fly machine,70,0,366,416
naver_0333_png.rf.40b030c9f6af8e71541587da5b49f1e5.jpg,416,416,Seated Cable Rows,51,71,416,416
---------1273_jpg.rf.40e3c7e2df1a3d193742b14b7bb72236.jpg,416,416,shoulder press machine,86,90,320,405
---------0186_jpg.rf.4078f2fa87ed0187177f1b41477357fe.jpg,416,416,shoulder press machine,52,6,368,409
naver_0061a_jpg.rf.40a7bf64a4f7c377c417b7fb278aebcf.jpg,416,416,Lat Pull Down,57,46,261,372
---------1193_jpg.rf.3f9a80b8abe0191a2b2bde7c43f9d6b8.jpg,416,416,shoulder press machine,7,3,416,415
seated-cable-rows_24_jpg.rf.41323a15560870f5487d4773beb0cea3.jpg,416,416,Seated Cable Rows,67,25,339,380
------0280_jpg.rf.4128af0b2b28e4c14df05c9a7068e07f.jpg,416,416,smith machine,28,8,396,411
----1321_jpg.rf.3f7192bb8931ea8daacaee158a011190.jpg,416,416,chinning dipping,7,12,229,416
google_0011b_jpg.rf.3efed484fa9d147c0304048dd69e71fd.jpg,416,416,leg press,30,11,380,396
---------1122_jpg.rf.4084ed06a1fbcc5f067d50502b394144.jpg,416,416,shoulder press machine,26,10,401,404
google_0055_jpg.rf.408f01227e4cbc5c307f33fee6b535a2.jpg,416,416,Chest Press machine,26,95,391,388
google_0122a_jpg.rf.4138e81180506a5bc5b3948e9efedad3.jpg,416,416,reg curl machine,138,90,414,416
naver_0098b_jpg.rf.40e716d5d290a3d43a72daee2858aac0.jpg,416,416,chest fly machine,0,70,416,416
naver_0287_png.rf.411dc993d13826bd5671988a050bc6cf.jpg,416,416,reg curl machine,0,118,375,389
naver_0350_jpg.rf.41132c5659ad6f1d2689091c81235dca.jpg,416,416,reg curl machine,59,54,343,319
----0215_jpg.rf.413cb82625c1527d9a186da96136d1a8.jpg,416,416,chinning dipping,107,14,293,409
----------0620_jpg.rf.40fb6739114dcdca91675bc548e5bd8c.jpg,416,416,lateral raises machine,58,11,353,398
google_0239_jpg.rf.4187018f523b1006c19a02a623d81aa8.jpg,416,416,Chest Press machine,42,0,370,416
google_0113a_jpg.rf.41a0f913078e00602812156de39ebce3.jpg,416,416,reg curl machine,27,4,374,411
Lat-Pull-Down_148_jpg.rf.415eea84f5c8626b4909acc743b61faf.jpg,416,416,Lat Pull Down,69,0,416,416
--------0457_jpg.rf.4172203a87174830db082d104fff17b1.jpg,416,416,seated dip machine,9,115,377,383
---------0975_png.rf.41722e0458d8a43bda1b8356c7dde416.jpg,416,416,shoulder press machine,0,122,416,416
------0146_jpg.rf.41b3f4472c675d3751fcd23640709c3c.jpg,416,416,smith machine,30,36,334,391
naver_0257_jpg.rf.416b6e5b68b3f2c71f80970467ec8b4a.jpg,416,416,Lat Pull Down,0,0,322,416
----0600_png.rf.4113efa8738c45b1240e8e7da5428317.jpg,416,416,chinning dipping,87,5,397,408
naver_0130b_jpg.rf.418e4173d17f65639e8a92017f5f5601.jpg,416,416,reg curl machine,0,0,338,416
google_0195_jpg.rf.41848dd03def8433d96fac7ae2ab2f77.jpg,416,416,leg press,10,43,410,387
----------0986_jpg.rf.41cf2dc406066af64db0cf8ab783c262.jpg,416,416,lateral raises machine,142,41,296,396
----0303_jpg.rf.413b2c5f416303a78ee6138d06851a64.jpg,416,416,chinning dipping,15,5,196,408
----0303_jpg.rf.413b2c5f416303a78ee6138d06851a64.jpg,416,416,chinning dipping,217,3,410,406
naver_0021a_jpg.rf.41c4202204bcf863d6043a777dc73cc0.jpg,416,416,Seated Cable Rows,11,0,416,416
----0736_jpg.rf.4112ad1ee1fe23b0d079d0c097cc4ae5.jpg,416,416,arm curl machine,0,154,404,416
----0659_jpg.rf.4114e492388aa0fe535cc6e14f4e7570.jpg,416,416,chinning dipping,96,28,261,411

------0272_jpg.rf.410050229dc71fb9cda14f418fc5910a.jpg,416,416,smith machine,78,3,357,404
------0731_jpg.rf.419b6e9991b02f0ecfb0f382d902ebed.jpg,416,416,smith machine,114,1,370,416
naver_0250_jpg.rf.41e2480af2cb4185d7ae3e257a1a6156.jpg,416,416,Seated Cable Rows,34,168,313,366
naver_0162a_jpg.rf.40fad2e7a53d18dbcd7e6b6c19879e7e.jpg,416,416,Lat Pull Down,120,0,285,394
---------0915_jpg.rf.41dfef923f64620f15c807ce5f9d32fe.jpg,416,416,shoulder press machine,0,30,416,416
naver_0300_jpg.rf.41efb049ef4d9f49e1277ae0a09a1449.jpg,416,416,reg curl machine,59,167,352,376
naver_0013b_jpg.rf.424d75e2d869cddbdaca8665f6af5ae4.jpg,416,416,Chest Press machine,56,33,364,387
---------0206_jpg.rf.4224b021114ef73ae6c2a3a07002223d.jpg,416,416,shoulder press machine,101,34,321,347
google_0100b_jpg.rf.42083b46a143af81f6f626f4a8391de7.jpg,416,416,seated dip machine,62,36,359,383
----0763_jpg.rf.41f35a07c9ced478b1ded77734b28538.jpg,416,416,chinning dipping,92,9,298,416
--------0547_jpg.rf.4236053e03dc466a900ecbc20f6590ff.jpg,416,416,seated dip machine,14,10,402,408
leg-press_44_jpg.rf.4269c8b28f4f9cf1a1053d41f1d48ce8.jpg,416,416,leg press,10,14,404,401
--------0571_jpg.rf.421fdaea782f3d6444fc8cfdf0796585.jpg,416,416,seated dip machine,8,7,405,395
google_0432_jpg.rf.419da96c32fd6fae8c3db37eb87336f3.jpg,416,416,leg press,0,8,416,416
naver_0023a_jpg.rf.42039d72c8cd725cda9ec0575e448178.jpg,416,416,leg press,0,60,416,416
----1353_jpg.rf.42442110e75d1e69349ba47530809171.jpg,416,416,arm curl machine,47,21,369,401
---------1086_jpg.rf.42e96c30fb69d495b22ea7c68aac6ad0.jpg,416,416,shoulder press machine,27,27,181,176
---------1086_jpg.rf.42e96c30fb69d495b22ea7c68aac6ad0.jpg,416,416,shoulder press machine,170,145,403,389
google_0205_jpg.rf.4283ef1f2de206dcb89886880ec20d9c.jpg,416,416,leg extension,166,135,409,416
----------0390_jpg.rf.427f16dabe2d92c8b7ff59db475c07a6.jpg,416,416,lateral raises machine,121,16,288,416
google_0322_jpg.rf.42417b0c49ee7decc9ed566356297d7d.jpg,416,416,leg press,78,71,346,346
naver_0081_jpg.rf.4284d184e2b6fd0f9ce08db5e6bc950e.jpg,416,416,leg press,67,0,416,416
Chest-fly-machine_42_jpg.rf.41f98637f687f6897d802fc227aed3ea.jpg,416,416,chest fly machine,93,0,318,384
google_0142b_jpg.rf.42ea88535abf8d59bc718ccd3b9db178.jpg,416,416,leg press,43,35,370,381
naver_0139_jpg.rf.43287f02a125cc76080f04e485accaa6.jpg,416,416,Seated Cable Rows,0,0,365,416
----0362_jpg.rf.42cc6f5abd142de76882cfdff52adbee.jpg,416,416,chinning dipping,128,17,336,406
naver_0037c_png.rf.4364a8c3ced620ba800f77589d1c2b2f.jpg,416,416,chest fly machine,16,0,416,377
------0618_jpg.rf.42c89c5794d67025557a4dcafc31b3b6.jpg,416,416,smith machine,43,1,322,414
google_0007b_jpg.rf.408ebc1e87231fe2cc597811ccc94c10.jpg,416,416,leg press,59,75,376,363
----0523_jpg.rf.432a507797277b2615502b9a79532e60.jpg,416,416,chinning dipping,105,19,326,412
naver_0040b_jpg.rf.41d341dbfc3a85dd42f15a059fd796e9.jpg,416,416,chest fly machine,22,21,376,397
----------0725_jpg.rf.42828eb7acd691091a2dd493ee9da86d.jpg,416,416,lateral raises machine,57,6,358,403
---------1413_jpg.rf.422c9e52373b3d1d1a9bb6f0b4d142d0.jpg,416,416,shoulder press machine,47,4,398,383
----0111_png.rf.432a621a1ff90c236a4bad5669b103c4.jpg,416,416,chinning dipping,161,126,258,400
------0315_jpg.rf.43376bd4b199de654238cbe42c84b7e0.jpg,416,416,smith machine,61,12,369,414
google_0121b_jpg.rf.4264e709765202426cb0128d224c98ed.jpg,416,416,leg press,36,32,404,374
----------0980_jpg.rf.42c01ab1cb40bacf3f2465e8d1524cb4.jpg,416,416,lateral raises machine,91,9,370,393
----1289_jpg.rf.433a2162a952fa8bfcfc0d9b61ddac18.jpg,416,416,chinning dipping,88,3,344,415
naver_0121_jpg.rf.42d77f5921cbc1d3361e891264c65cb2.jpg,416,416,reg curl machine,0,24,351,416
naver_0268b_jpg.rf.4375849c9e67653ab5de332842298276.jpg,416,416,Seated Cable Rows,0,40,416,415
----------0973_jpg.rf.437beae28942554f52ead73c28f7c785.jpg,416,416,lateral raises machine,81,20,321,401
---------0174_jpg.rf.43af28d74dac84da2fbf2e7d56bdbf07.jpg,416,416,shoulder press machine,41,22,398,388
----1109_jpg.rf.43b9e95584bc3c6b05fee6c6b2adccfb.jpg,416,416,chinning dipping,5,1,255,415
----0976_jpg.rf.439249b81b9e60ecd94b5a771173dfc9.jpg,416,416,chinning dipping,12,63,190,397
naver_0208_jpg.rf.43aaf959d71a6ad227a53826b27855b1.jpg,416,416,reg curl machine,72,34,384,375
----0025_jpg.rf.444390a5cb4a4ead5d9e0af20c42c966.jpg,416,416,chinning dipping,101,16,295,407
----0680_jpg.rf.43efb806d166f29ad56f5bd3dfdd690f.jpg,416,416,arm curl machine,97,224,303,416
naver_0163a_jpg.rf.43ee2beba0df0c08b246947a06e774a7.jpg,416,416,chest fly machine,70,1,416,416
naver_0321_png.rf.43fe38cff329c38103239166c8aeaf2f.jpg,416,416,chest fly machine,25,65,386,416
---------1448_jpg.rf.4431491f14a7f8661d4a6aca7d143631.jpg,416,416,shoulder press machine,119,41,400,312
google_0396_jpg.rf.446207c6a8c70150a0937eeb1a15c0c9.jpg,416,416,leg extension,46,23,360,387
naver_0099a_jpg.rf.43eb838cf7aae07bad68bc3daac8137e.jpg,416,416,Lat Pull Down,140,0,416,416
----0680_png.rf.434e5e6f89fcb7f5bc6532e70f946399.jpg,416,416,chinning dipping,66,38,329,416
----------0987_jpg.rf.44d1ec61f165a01b0f9cf283eec2d92f.jpg,416,416,lateral raises machine,115,14,312,406
naver_0345_jpg.rf.448acf5028585e848d11eadceb7a3db6.jpg,416,416,Chest Press machine,75,33,386,416
------0703_jpg.rf.44e05f5b7770251b200376fc5b2f1b66.jpg,416,416,smith machine,98,1,356,416
naver_0088a_jpg.rf.4415f0f654121daac116ee837591a25a.jpg,416,416,leg press,0,0,412,416
naver_0143_png.rf.442ee98c7c95674dabcc9191ebe916db.jpg,416,416,Lat Pull Down,0,0,390,416
naver_0010_jpg.rf.43ab1f405ae753e243fc4aef26ce6ba6.jpg,416,416,Chest Press machine,0,6,410,416
naver_0363_jpg.rf.450df446021edb5785bcbd36afa47ad9.jpg,416,416,reg curl machine,0,62,416,358
google_0103da_jpg.rf.44df1c87c0b233cde82c677ce84e7309.jpg,416,416,seated dip machine,66,8,367,400
------0929_jpg.rf.4452a1ee699f5a3b5deb175df2a10966.jpg,416,416,smith machine,76,52,369,416
------0929_jpg.rf.4452a1ee699f5a3b5deb175df2a10966.jpg,416,416,smith machine,28,98,214,333
naver_0195_png.rf.43c330cd3a9120879310a8596c909268.jpg,416,416,reg curl machine,83,86,416,392
google_0153a_jpg.rf.4593b814dd9555f9b7dd730d4b4e8dd0.jpg,416,416,reg curl machine,73,55,340,365
naver_0057c_jpg.rf.450033bc4f595752c314490833048714.jpg,416,416,chest fly machine,76,0,415,377
--------0016_jpg.rf.452d3738c8e536d904e6ab702007b4a9.jpg,416,416,seated dip machine,40,1,342,392
naver_0150_jpg.rf.456265bebdf778afc672981aad18d669.jpg,416,416,Chest Press machine,11,12,413,405
----0002_jpg.rf.459e323e1f90c4dde0b522acaebc3d2c.jpg,416,416,chinning dipping,38,54,204,374
----0002_jpg.rf.459e323e1f90c4dde0b522acaebc3d2c.jpg,416,416,chinning dipping,198,51,370,376
google_0364_jpg.rf.448106068e1a18f5e6f67c4612baf5de.jpg,416,416,reg curl machine,117,7,286,400
----0039_jpg.rf.447257c003286de56d26911f2563db8a.jpg,416,416,chinning dipping,102,13,292,407
google_0469_jpg.rf.4467be3b7e092d0b3679a125278580ad.jpg,416,416,leg press,0,6,405,416
naver_0088_png.rf.455dd1c5af71c03aa424712d33133939.jpg,416,416,reg curl machine,0,0,416,416
google_0067a_jpg.rf.4594b2043640867f7fd5d33f9ef0bc05.jpg,416,416,reg curl machine,73,15,363,402
google_0048_jpg.rf.45be86d0170a769be9773d2dcb47936b.jpg,416,416,leg extension,18,10,174,207
google_0048_jpg.rf.45be86d0170a769be9773d2dcb47936b.jpg,416,416,leg extension,18,210,163,401
google_0048_jpg.rf.45be86d0170a769be9773d2dcb47936b.jpg,416,416,leg extension,179,25,398,376
----1091_jpg.rf.4557283e766ad65af17654b15b0c83ac.jpg,416,416,chinning dipping,115,16,288,369
------0890_jpg.rf.44a9e06c00253af65fb49ca6a90bf840.jpg,416,416,smith machine,78,75,354,416
naver_0266a_jpg.rf.4582e912a10a29eb694d99238ccbe90c.jpg,416,416,leg press,53,60,380,408
----1248_jpg.rf.45932be7b111a08ff5fec74b3f49d7e2.jpg,416,416,chinning dipping,31,4,222,409
--------0485_jpg.rf.45209a86848db8ade2b2af233e63a111.jpg,416,416,seated dip machine,131,130,416,416
--------0387_jpg.rf.45a85a00c28bbdeb6f050e1dc181a1e4.jpg,416,416,seated dip machine,38,154,401,409
naver_0341a_jpg.rf.45fee02964adfd7683e41e95884f757f.jpg,416,416,reg curl machine,14,0,414,414
naver_0214_png.rf.45cf4f6b7443c909df6cf4b11830f116.jpg,416,416,leg extension,0,27,416,416
----0106_png.rf.459acf902ff39d94a19e5bf5c5ea98c2.jpg,416,416,chinning dipping,81,27,269,398
---------1305_jpg.rf.456ca3e68604125047ba87d1ea7e59d5.jpg,416,416,shoulder press machine,0,0,359,416
naver_0278_png.rf.467ec5908e753843e8a01befbd0209a1.jpg,416,416,Seated Cable Rows,0,150,395,416
naver_0042b_jpg.rf.4519110c60958c12f6b749a529db3bf0.jpg,416,416,leg press,25,16,416,415
----0231_jpg.rf.468d8e25da55a624a93cba758f6b5e0e.jpg,416,416,arm curl machine,30,28,369,407
google_0383_jpg.rf.44e3a51956d054e9a2121455b0ec602c.jpg,416,416,chest fly machine,90,20,331,394
naver_0109_jpg.rf.458138ba2818e4db7611b24b06900bce.jpg,416,416,leg extension,0,0,300,416
naver_0077a_jpg.rf.45da9a0e16bceac071f87879b9668b8a.jpg,416,416,Lat Pull Down,98,0,297,416
------0930_jpg.rf.46d39b1a53e21c4525d3ae22ed964d6d.jpg,416,416,smith machine,57,5,328,416
--------0515_jpg.rf.45ea3bdbe3ce50574768ac92b98a838f.jpg,416,416,seated dip machine,18,93,404,379
google_0160_jpg.rf.46098748f67ac7d43f3e4108d5adf4aa.jpg,416,416,leg extension,3,1,416,416
Chest-Press-machine_8_jpg.rf.4643498fe2cca91a76a7e3e219fde56e.jpg,416,416,Chest Press machine,36,10,386,404
google_0129_jpg.rf.46c398060d52928adbb0b3641d3e5c0e.jpg,416,416,Seated Cable Rows,0,17,315,412
----0565_jpg.rf.46864c7d4328502ae3f6b2d6c9f3b850.jpg,416,416,chinning dipping,73,3,329,414
----1512_jpg.rf.46ab38beb643bedef1ecd52919f8421f.jpg,416,416,chinning dipping,144,19,282,405
naver_0297_jpg.rf.46450b0577262f44fa3a6cbd95ad34d2.jpg,416,416,leg extension,30,10,411,398
Chest-Press-machine_50_jpg.rf.46ef4f48e1ff774db65a7b021f62a3d5.jpg,416,416,Chest Press machine,69,21,366,408
naver_0378c_jpg.rf.46ecd082d372c3a958c6be09425e1628.jpg,416,416,chest fly machine,0,35,387,416
---------1032_jpg.rf.46fb9371117f35fa8838def6ce4926f6.jpg,416,416,shoulder press machine,53,7,377,416
---------0029_jpg.rf.45f78fc34aedb9caebc5d1adc0c2cd2b.jpg,416,416,shoulder press machine,53,28,358,406
------0634_jpg.rf.4737da7f3671a002c3c1d8611ebadf61.jpg,416,416,smith machine,74,41,346,336
----------0128_jpg.rf.4747a12e5d460292224055252909ea7d.jpg,416,416,shoulder press machine,191,104,379,388
----0167_jpg.rf.46b203cd43c11256127d7eb339ef2ba2.jpg,416,416,arm curl machine,247,145,372,406
----0167_jpg.rf.46b203cd43c11256127d7eb339ef2ba2.jpg,416,416,arm curl machine,12,265,155,406
---------0902_jpg.rf.45c9b5efd6be5dfc653209c31de98428.jpg,416,416,shoulder press machine,0,0,416,375
----0074_png.rf.45f949bb929d06d9cb202960512b05af.jpg,416,416,chinning dipping,98,17,315,401
naver_0253b_jpg.rf.4728c38727c5697208d2ce205d1336de.jpg,416,416,leg press,24,140,383,331
leg-curl_127_jpg.rf.465d57018f8175f00c8aaddd2ea94e69.jpg,416,416,reg curl machine,1,112,207,369
leg-curl_127_jpg.rf.465d57018f8175f00c8aaddd2ea94e69.jpg,416,416,reg curl machine,208,42,416,371
------0461_jpg.rf.46fa74994c9df952f83c9ea722340434.jpg,416,416,smith machine,44,6,384,411
naver_0374a_jpg.rf.478079ee14a3fa7d8d09dfa58e4ef677.jpg,416,416,reg curl machine,62,109,359,346
naver_0402_png.rf.477bba166b1fb785600753fc69e2945d.jpg,416,416,Chest Press machine,6,48,416,416
naver_0132_jpg.rf.46d541dfa4e5d7dba31e97681a4debe2.jpg,416,416,reg curl machine,130,0,302,351
google_0060a_jpg.rf.46d638bd000f8b9676ff32fa543bc668.jpg,416,416,reg curl machine,157,0,404,413
---------0018_jpg.rf.478581c98328fd3d5e24f7967e217049.jpg,416,416,shoulder press machine,0,1,416,416
naver_0161b_jpg.rf.478f55fad18eb0a23f3dce4134f000ad.jpg,416,416,leg press,1,61,416,416
google_0147_jpg.rf.4711b6b4d49b7f649c3f97488b7a54f5.jpg,416,416,leg extension,56,20,393,378
google_0092b_jpg.rf.478568791baa6daaffb14e060744934f.jpg,416,416,Seated Cable Rows,26,91,193,365
naver_0210_jpg.rf.475fb75231d5f62e54dfc5f00ceb4156.jpg,416,416,leg extension,26,23,392,332
google_0280b_jpg.rf.47be4dad0d33261d549495bcf0ea4d6f.jpg,416,416,leg press,82,68,329,358
google_0330_jpg.rf.475f986ec90cb854e6627925f6bc00e0.jpg,416,416,Chest Press machine,57,47,373,389
google_0180_jpg.rf.47bebd774355c65437d7b1a8d8750eb8.jpg,416,416,chest fly machine,51,3,368,401
Chest-Press-machine_105_jpg.rf.47ee48d004ddde044cc9d4b8e5e44367.jpg,416,416,Chest Press machine,16,12,401,403
Chest-fly-machine_70_jpg.rf.47b97e3c277a4f9e9bdb762f290d731d.jpg,416,416,chest fly machine,47,9,416,416
naver_0378_jpg.rf.47df5c68d9f69bf58d1af6318d14e566.jpg,416,416,leg press,11,13,351,405
google_0453_jpg.rf.47cb3f3a99676e131b0ef5cd105c7a42.jpg,416,416,leg press,90,7,326,416
------0164_jpg.rf.47c5966a130227996451988b1726d9d8.jpg,416,416,smith machine,70,56,344,370
google_0265_jpg.rf.47f42c4292f65c0ffb275737a0214ef6.jpg,416,416,leg extension,21,27,416,350
----0253_jpg.rf.468dbf3354409b78cd414a114a4aadaf.jpg,416,416,chinning dipping,180,12,368,402
----1154_jpg.rf.477ac457ba98ff4bef5a302c88378ada.jpg,416,416,arm curl machine,16,29,402,345
google_0061_jpg.rf.47c716ff7cb983b4cb405b5f6c118e35.jpg,416,416,chest fly machine,50,0,395,416
------1025_jpg.rf.47f4958431c20360b02be3576b4d860a.jpg,416,416,smith machine,53,24,374,399
naver_0201a_jpg.rf.47eeff53945eb7916e7c9624a7acf3c8.jpg,416,416,reg curl machine,27,71,414,416
----------0236_jpg.rf.485e01055c2c19b7f9cd87fe20d24aec.jpg,416,416,lateral raises machine,65,95,382,331
naver_0418a_jpg.rf.47b9ca4c8871376284fe64e9bbdfce8a.jpg,416,416,reg curl machine,132,89,358,399
--------0539_jpg.rf.4765b4fe8777889f97cfe8aa94d6c81c.jpg,416,416,seated dip machine,45,6,383,414
naver_0025a_jpg.rf.47cc2d949b7c596e1742450cf7b0f1c5.jpg,416,416,Lat Pull Down,106,0,274,416
google_0044_jpg.rf.4843cd665c801077c9dc3980347fb8e8.jpg,416,416,leg extension,141,179,260,400
google_0044_jpg.rf.4843cd665c801077c9dc3980347fb8e8.jpg,416,416,leg extension,270,175,380,406
------0309_jpg.rf.476f89863e4e7ce142df876171f671a5.jpg,416,416,smith machine,51,8,368,409
naver_0048_png.rf.48a54b7bb47d8c502f5ffddc604c5e0b.jpg,416,416,Chest Press machine,4,17,415,416
---------0576_jpg.rf.47920f54fb4674b31f1ce652d31d2592.jpg,416,416,shoulder press machine,31,3,344,416
Chest-Press-machine_36_jpg.rf.47bce0a380cac84cf151c396bf269342.jpg,416,416,Chest Press machine,4,0,289,416
naver_0129b_jpg.rf.480427dc2396a9e67d07dbd66136680e.jpg,416,416,leg press,29,24,393,393
------0318_jpg.rf.48904191f675b5472952d161247d8807.jpg,416,416,smith machine,29,88,409,383
naver_0280a_jpg.rf.48acd3af2730464b1ebf7e4e871d0c92.jpg,416,416,Lat Pull Down,65,0,416,416
----------0781_jpg.rf.480c8f3b94ea66a28bef76efea313973.jpg,416,416,lateral raises machine,122,0,296,416
naver_0043b_jpg.rf.48c3b9f12888d9c5cc1385fca61235b7.jpg,416,416,Seated Cable Rows,93,10,415,416
naver_0421b_jpg.rf.48846faf0d0b2cd8106e856ec975b6c3.jpg,416,416,leg press,23,17,330,416
----0674_jpg.rf.487b8be3f0dbafb77126892fe5d5f069.jpg,416,416,chinning dipping,16,11,213,407
naver_0001c_jpg.rf.48f4cfa2b49230da04ccd1a02a7d79f6.jpg,416,416,chest fly machine,0,0,330,416
leg-press_96_jpg.rf.4809daee9f7bde85dd511514a82ea369.jpg,416,416,leg press,0,3,408,416
google_0454_png.rf.4846f861f795d31d092f64dec69487f0.jpg,416,416,leg press,11,58,408,378
----------0772_jpg.rf.487d6f98dd84249d19e2fad8e0969f06.jpg,416,416,lateral raises machine,65,36,347,337
google_0424_jpg.rf.493895fadd5333557f844270deff8a6b.jpg,416,416,leg press,3,40,416,392
naver_0136_jpg.rf.491a7574001ef76a9c42b943977c6a00.jpg,416,416,Chest Press machine,43,0,416,416
google_0480_jpg.rf.4970164b20849be93c5afbcad3f54ec9.jpg,416,416,leg press,30,42,383,381
----1260_jpg.rf.48cd2bf1a99ca57d923eda96bab3fcc2.jpg,416,416,arm curl machine,15,59,403,356
----------0101_jpg.rf.490aca26694bffc7c18019486ac797b3.jpg,416,416,lateral raises machine,150,12,284,402
naver_0341_png.rf.48bf84cb96492a332f8898a822221462.jpg,416,416,Chest Press machine,4,10,415,416
----------0034_jpg.rf.48e72f0a68585e4e7f45bf35ec41d538.jpg,416,416,lateral raises machine,72,161,388,344
----0070_jpg.rf.49b1aee0c411ce98cbe7ecb6371f75e6.jpg,416,416,chinning dipping,157,46,412,416
----0070_jpg.rf.49b1aee0c411ce98cbe7ecb6371f75e6.jpg,416,416,chinning dipping,0,8,164,415
naver_0236b_jpg.rf.49c709f8e0a9e8306de466cc5e8d2ba1.jpg,416,416,leg press,1,2,322,416
google_0490_jpg.rf.4901cf4404af1893b96e2afcaecdc4dc.jpg,416,416,reg curl machine,118,12,414,416
google_0229b_jpg.rf.4975376dbe71362c1dc95c0f42775610.jpg,416,416,seated dip machine,2,0,416,416
naver_0404_jpg.rf.4978510bab92d1e43b3fefbc81e83bde.jpg,416,416,Chest Press machine,0,0,416,416
----0376_jpg.rf.47a3790148335f7f6cc7c2570fe4e3d2.jpg,416,416,chinning dipping,16,4,181,373
----------0779_jpg.rf.49360fad77669d0ce91ce76469c79f5f.jpg,416,416,lateral raises machine,61,41,357,379
------0414_jpg.rf.49d81043eebe77cc4c27d28c61ab674b.jpg,416,416,smith machine,45,12,369,397
naver_0020_jpg.rf.49128f7fe66c71e16daae92d2891eadd.jpg,416,416,Seated Cable Rows,0,0,416,416
naver_0034b_jpg.rf.4a208082dc58671cbcee7e4ab754a2ac.jpg,416,416,Chest Press machine,119,2,391,416
----1301_jpg.rf.4a376b05fd539fe688a97ccccc87adb8.jpg,416,416,arm curl machine,102,2,317,408
google_0048_jpg.rf.49ee289e0e828e59749f824810dd390f.jpg,416,416,leg press,5,7,413,406
---------1390_jpg.rf.498b7e84ebfd7f0faa52ef809fbcdefe.jpg,416,416,shoulder press machine,9,54,370,337
google_0047_jpg.rf.4971cc341a858ba6fdfb88124b111eb3.jpg,416,416,Seated Cable Rows,10,19,402,403
----0308_jpg.rf.491ec49114ca52af09d7295783e1f480.jpg,416,416,chinning dipping,209,115,393,389
--------0568_jpg.rf.496aaad06524457ad522c1702bfbe99e.jpg,416,416,seated dip machine,77,15,276,398
----------0487_jpg.rf.4a10b784ab148f097b95dfb9b6b0a972.jpg,416,416,lateral raises machine,113,83,312,166
naver_0080a_jpg.rf.494d1c6e479efe445477901d380434ad.jpg,416,416,reg curl machine,8,3,416,389
Lat-Pull-Down_45_jpg.rf.4a247c5c2f6e0163487180e0854ec78f.jpg,416,416,Lat Pull Down,10,7,192,408
Lat-Pull-Down_45_jpg.rf.4a247c5c2f6e0163487180e0854ec78f.jpg,416,416,Lat Pull Down,228,14,404,404
google_0247_jpg.rf.49fd12740f9f2070fd8df5893d275691.jpg,416,416,leg press,33,108,389,416
leg-press_59_jpg.rf.498af5e1edceabfdf03a85645c03818a.jpg,416,416,leg press,31,45,392,391
---------1326_jpg.rf.499f57225e66e48a6cd93093de7d7c31.jpg,416,416,shoulder press machine,26,27,398,397
naver_0009e_jpg.rf.4a9ae90837db9812623e05924c4734ce.jpg,416,416,Seated Cable Rows,6,0,416,416
naver_0389a_jpg.rf.49ad8a8bff11dbc5843abb667a7b81ce.jpg,416,416,reg curl machine,0,11,416,300
------0115_jpg.rf.4a457db181708e624be92bf8232b6d7b.jpg,416,416,smith machine,55,8,370,412
leg-press_8_jpg.rf.4aab0fcaee4132eb87382d0233e71cf5.jpg,416,416,leg press,0,0,416,416
----------0982_jpg.rf.4a6ca598dcac19e94d194c570d62a900.jpg,416,416,lateral raises machine,45,67,348,379
----0090_jpg.rf.4a599a385fed866ad0832eb4d5e65abf.jpg,416,416,chinning dipping,109,41,281,368
----1212_jpg.rf.4a8e138fae9e7f816511fa48988fcfb0.jpg,416,416,arm curl machine,8,18,405,412
google_0070_jpg.rf.4af5e472f5d5f8487ecedcbc1e2bb10c.jpg,416,416,leg extension,8,14,399,402
---------0996_jpg.rf.4ad327ad2bdf08038533b7c680ef4eed.jpg,416,416,shoulder press machine,0,17,416,416
----------0747_jpg.rf.4a4b2470e077928fbca56436143068b8.jpg,416,416,lateral raises machine,72,68,370,360
------0382_jpg.rf.4b282c27795c566a451244524e77a9fb.jpg,416,416,smith machine,62,6,378,374
Chest-Press-machine_65_jpg.rf.4aae80e42eb760c233e41dce1a408850.jpg,416,416,Chest Press machine,94,2,416,411
------0801_jpg.rf.4aeac1a1d48e6e486a033ad137dad76a.jpg,416,416,smith machine,2,2,341,416
----1090_jpg.rf.4ae5dbe1c1363accad425dcad3644464.jpg,416,416,chinning dipping,50,5,363,413
naver_0366_jpg.rf.4afa7140c8a0806d5a9bafbd4450f0ba.jpg,416,416,reg curl machine,0,146,416,416
google_0090_jpg.rf.4ab07a492fd87fed94738d7edb31ea1a.jpg,416,416,leg extension,6,20,389,416
----------0679_jpg.rf.4978047ac23bdb9ea1d69e8e01ed3b8a.jpg,416,416,lateral raises machine,14,20,369,416
